signup_date,city,business_service,customer_rating,last_service_use_date,phone,extra_cost_pct,weekday_pct,avg_use_of_service,avg_extra_cost,service_rating,use_of_service_in_first_30_days,recency,predicted_values,probs
16095,W,0,4.8,2014-06-14,Android,7.7,23.1,3.91,1.04,5,4,17,1,[  2.84385626e-10   1.00000000e+00]
16089,W,0,4.8,2014-06-30,Android,10.3,89.7,4.05,1.09,5,3,1,1,[  1.48091810e-22   1.00000000e+00]
16074,A,1,5,2014-06-22,iPhone,12.5,50,4.83,1.13,5,3,9,1,[  4.98937812e-15   1.00000000e+00]
16088,A,0,4.5,2014-06-04,iPhone,0,100,3.86,1,3,0,27,1,[  1.85683908e-04   9.99814332e-01]
16080,A,0,5,2014-02-17,iPhone,0,50,8.11,1,4.5,0,134,0,[ 1.  0.]
16079,A,0,4.7,2014-06-27,iPhone,16.3,77.5,1.79,1.16,4,26,4,1,[  8.10523758e-22   1.00000000e+00]
16071,K,1,4.8,2014-06-06,iPhone,0,50,4.61,1,5,1,25,1,[  1.00240698e-06   9.99999046e-01]
16087,W,0,4.7,2014-03-24,Android,4.3,52.2,3.37,1.01,3.8,5,99,0,[  1.00000000e+00   2.73967968e-34]
16088,W,1,5,2014-01-19,Android,0,0,2.24,1,5,2,163,0,[ 1.  0.]
16101,K,1,5,2014-06-29,iPhone,0,0,5.33,1,4,0,2,1,[  9.59673543e-19   1.00000000e+00]
16101,W,0,5,2014-05-03,Android,0,0,16.73,1,5,0,59,0,[  1.00000000e+00   5.30783143e-12]
16085,A,0,5,2014-03-02,Android,12.5,50,4.39,1.06,4.4,0,121,0,[ 1.  0.]
16076,W,1,4.9,2014-06-30,iPhone,1.5,81.8,3.47,1,3.9,18,1,1,[  5.65223532e-24   1.00000000e+00]
16082,W,0,5,2014-01-12,Android,0,0,11.07,1,5,1,170,0,[ 1.  0.]
16080,K,0,5,2014-01-13,iPhone,0,33.3,3.65,1,3.5,3,169,0,[ 1.  0.]
16094,K,0,4.9,2014-06-25,iPhone,12.5,62.5,1.36,1.16,4.2,1,6,1,[  1.75461783e-17   1.00000000e+00]
16087,W,0,4,2014-02-23,Android,25,25,2.86,1.31,5,3,128,0,[ 1.  0.]
16101,A,0,4,2014-01-31,iPhone,0,100,9.85,1,5,1,151,0,[ 1.  0.]
16098,K,1,5,2014-06-15,iPhone,25,25,2.66,1.19,4,0,16,1,[  2.51440424e-10   1.00000000e+00]
16093,K,0,4.8,2014-06-25,iPhone,0,50,6.09,1,4,0,6,1,[  5.45866115e-17   1.00000000e+00]
16080,K,1,5,2014-06-12,Android,0,100,4.27,1,4.6,0,19,1,[  3.73816538e-13   1.00000000e+00]
16077,W,0,5,2014-01-17,iPhone,0,100,0.75,1,4.5,2,165,0,[ 1.  0.]
16078,W,0,5,2014-01-18,iPhone,0,100,3.78,1,1.5,2,164,0,[ 1.  0.]
16078,W,0,4.5,2014-03-15,iPhone,0,50,1.88,1,4,1,108,0,[ 1.  0.]
16096,A,0,5,2014-06-14,iPhone,0,100,1.4,1,4.8,0,17,1,[  1.91878814e-14   1.00000000e+00]
16096,A,0,4.8,2014-06-29,iPhone,17.4,56.5,2.66,1.16,4.5,2,2,1,[  9.36727760e-19   1.00000000e+00]
16085,W,0,4.8,2014-06-29,iPhone,27.3,66.7,2.41,1.23,4.7,10,2,1,[  3.02622605e-20   1.00000000e+00]
16081,W,0,5,2014-02-09,iPhone,33.3,0,12.04,1.42,4.7,3,142,0,[ 1.  0.]
16100,K,0,3.7,2014-04-05,Android,0,33.3,2.17,1,5,1,87,0,[  1.00000000e+00   1.37917318e-29]
16092,W,1,4.7,2014-06-28,iPhone,2.3,79.1,5.13,1.03,4.4,7,3,1,[  1.72094603e-21   1.00000000e+00]
16101,A,1,4.3,2014-03-23,iPhone,25,25,2.5,1.06,5,1,100,0,[  1.00000000e+00   3.15725178e-34]
16081,W,0,4.8,2014-06-24,Android,0,57.9,3.98,1,5,0,7,1,[  6.04255570e-17   1.00000000e+00]
16099,K,1,4.9,2014-06-27,iPhone,14.6,61,2.45,1.05,4.2,12,4,1,[  3.50622940e-19   1.00000000e+00]
16075,W,0,4.8,2014-06-29,iPhone,9.7,48.4,1.77,1.1,4.7,11,2,1,[  2.70538673e-19   1.00000000e+00]
16087,A,1,5,2014-05-23,iPhone,0,66.7,3.38,1,4.5,0,39,0,[  9.99995828e-01   4.18997570e-06]
16086,K,0,5,2014-02-05,Android,0,100,11.14,1,5,2,146,0,[ 1.  0.]
16100,W,0,5,2014-06-02,iPhone,0,57.1,1.92,1,5,3,29,1,[  8.42478126e-04   9.99157548e-01]
16080,W,0,4.8,2014-06-07,iPhone,4.8,52.4,1.72,1.06,5,11,24,1,[  1.68530747e-07   9.99999881e-01]
16093,A,1,4,2014-04-05,iPhone,0,0,3.18,1,5,0,87,0,[  1.00000000e+00   4.47537809e-33]
16078,W,0,5,2014-03-08,Android,0,50,3.7,1,5,0,115,0,[ 1.  0.]
16080,A,1,5,2014-01-18,Android,0,100,8.51,1,5,2,164,0,[ 1.  0.]
16076,W,0,5,2014-01-11,Android,0,66.7,6.71,1,4.3,3,171,0,[ 1.  0.]
16074,A,0,4.7,2014-03-10,Android,0,33.3,6.51,1,5,2,113,0,[ 1.  0.]
16093,W,0,4.8,2014-06-29,iPhone,3.4,58.6,3.39,1.03,4,10,2,1,[  3.50109558e-20   1.00000000e+00]
16090,A,0,5,2014-04-14,Android,0,100,10.54,1,2,0,78,0,[  1.00000000e+00   1.25655484e-24]
16072,W,0,5,2014-05-26,Android,20,20,3.92,1.15,5,0,36,0,[ 0.99816507  0.0018349 ]
16096,A,0,5,2014-04-11,Android,33.3,33.3,11.41,1.42,5,0,81,0,[  1.00000000e+00   2.65998722e-22]
16095,K,0,5,2014-06-18,iPhone,0,66.7,3.87,1,4.7,0,13,1,[  1.10120551e-14   1.00000000e+00]
16096,A,0,3,2014-05-02,Android,0,100,23.01,1,5,0,60,0,[  1.00000000e+00   4.31614737e-17]
16098,A,1,4.8,2014-06-19,iPhone,0,85.7,2.05,1,4.7,0,12,1,[  1.87116923e-16   1.00000000e+00]
16082,K,0,5,2014-06-30,iPhone,0,40,8.35,1,5,2,1,1,[  1.61395113e-19   1.00000000e+00]
16071,W,0,5,2014-06-28,Android,33.3,33.3,3.3,1.25,5,1,3,1,[  1.46876969e-17   1.00000000e+00]
16100,W,1,4.7,2014-06-04,iPhone,0,100,5.89,1,4.8,13,27,1,[  9.09809117e-08   9.99999881e-01]
16088,W,1,5,2014-04-20,Android,0,60,3.83,1,3.8,3,72,0,[  1.00000000e+00   6.08745073e-21]
16101,W,0,5,2014-06-27,iPhone,0,87.5,6.16,1,4,5,4,1,[  1.09901526e-21   1.00000000e+00]
16080,A,1,4.6,2014-06-17,iPhone,9.4,75,2.47,1.04,4.8,3,14,1,[  3.35204446e-14   1.00000000e+00]
16100,W,0,4.3,2014-06-22,Android,0,50,4,1,5,3,9,1,[  5.27747774e-15   1.00000000e+00]
16075,A,0,4.7,2014-05-23,Android,0,72.4,5.2,1,4.8,11,39,0,[  9.99998927e-01   1.02939612e-06]
16093,K,0,5,2014-06-24,iPhone,0,66.7,5.44,1,3.7,3,7,1,[  4.04140926e-18   1.00000000e+00]
16076,K,0,4.7,2014-05-25,iPhone,16.7,16.7,1.69,1.04,5,1,37,0,[  9.99811709e-01   1.88343125e-04]
16083,W,1,4.7,2014-06-28,iPhone,0,15.4,5.05,1,4.4,0,3,1,[  3.94439024e-17   1.00000000e+00]
16078,W,0,5,2014-02-02,iPhone,0,0,1.08,1,5,2,149,0,[ 1.  0.]
16076,K,0,5,2014-03-14,iPhone,0,100,2.01,1,5,1,109,0,[  1.00000000e+00   3.92134906e-38]
16078,W,0,5,2014-01-09,Android,0,100,6.9,1,5,1,173,0,[ 1.  0.]
16086,W,0,5,2014-06-18,iPhone,0,100,16.19,1,4.5,0,13,1,[  5.60636549e-17   1.00000000e+00]
16079,A,0,5,2014-04-30,iPhone,0,100,4.95,1,5,0,62,0,[  1.00000000e+00   7.95592041e-17]
16089,A,1,4.6,2014-06-14,iPhone,15.9,47.8,3.73,1.2,4.6,11,17,1,[  2.81570219e-11   1.00000000e+00]
16081,A,1,4.9,2014-06-29,Android,0,36.4,2.84,1,4.6,2,2,1,[  3.61602708e-18   1.00000000e+00]
16076,W,1,4.5,2014-06-14,iPhone,0,97.4,1.49,1,4.9,5,17,1,[  1.07888518e-14   1.00000000e+00]
16092,A,0,5,2014-04-06,Android,0,0,1.56,1,5,0,86,0,[  1.00000000e+00   8.20440326e-31]
16094,A,0,5,2014-01-24,Android,0,100,3.08,1,5,2,158,0,[ 1.  0.]
16101,A,0,5,2014-01-31,iPhone,0,100,1.69,1,5,1,151,0,[ 1.  0.]
16088,W,0,4.6,2014-06-27,Android,0,60,5.33,1,4.5,3,4,1,[  9.92716204e-19   1.00000000e+00]
16098,A,0,4.5,2014-01-29,iPhone,0,100,4.21,1,5,2,153,0,[ 1.  0.]
16085,W,0,5,2014-05-12,Android,0,100,13.89,1,4,0,50,0,[  1.00000000e+00   9.60079759e-12]
16080,K,1,4.8,2014-06-15,iPhone,18.2,36.4,2.17,1.13,4.8,4,16,1,[  5.53021205e-11   1.00000000e+00]
16089,W,0,5,2014-01-20,iPhone,50,0,5.59,1.63,1,2,162,0,[ 1.  0.]
16083,W,1,4,2014-06-29,Android,0,50,6.08,1,5,0,2,1,[  1.36917892e-18   1.00000000e+00]
16084,W,1,4.7,2014-05-27,iPhone,0,83.3,13.54,1,5,1,35,0,[  9.99847174e-01   1.52808687e-04]
16095,A,0,5,2014-05-24,iPhone,0,0,1.6,1,5,0,38,0,[  9.99413371e-01   5.86666749e-04]
16089,K,0,5,2014-06-08,iPhone,25,25,12.51,1.25,4.5,2,23,1,[  1.76306870e-07   9.99999881e-01]
16100,A,0,4.5,2014-02-02,Android,50,50,0.48,1.75,5,2,149,0,[ 1.  0.]
16082,W,1,4.8,2014-07-01,Android,17.2,41.4,4.24,1.1,5,8,0,1,[  9.56179623e-20   1.00000000e+00]
16080,W,1,4.6,2014-05-28,Android,0,77.3,4.67,1,4.6,9,34,0,[ 0.99870145  0.00129847]
16090,A,0,5,2014-02-03,Android,50,50,1.33,1.5,5,2,148,0,[ 1.  0.]
16099,K,0,4.5,2014-06-22,iPhone,0,0,3.2,1,5,0,9,1,[  5.63290259e-14   1.00000000e+00]
16095,A,0,5,2014-01-26,iPhone,0,0,5.95,1,5,1,156,0,[ 1.  0.]
16084,K,0,5,2014-01-15,iPhone,0,100,1.47,1,5,1,167,0,[ 1.  0.]
16071,A,0,5,2014-04-06,iPhone,0,0,2.32,1,5,0,86,0,[  1.00000000e+00   4.18468043e-31]
16073,A,0,5,2014-01-07,iPhone,0,100,2.52,1,4,1,175,0,[ 1.  0.]
16075,A,1,5,2014-02-28,iPhone,20,100,4.56,1.4,4.8,0,123,0,[ 1.  0.]
16098,W,0,4.6,2014-02-23,iPhone,7.1,71.4,1.67,1.04,4.7,14,128,0,[ 1.  0.]
16088,W,0,4.5,2014-06-28,iPhone,0,23.1,4.09,1,3.6,3,3,1,[  9.10100109e-17   1.00000000e+00]
16101,W,0,4.7,2014-06-29,iPhone,7.7,38.5,3.14,1.04,3,5,2,1,[  1.10945128e-17   1.00000000e+00]
16093,A,1,4.7,2014-06-07,iPhone,13.1,55.7,3.47,1.16,4.4,22,24,1,[  9.98726790e-08   9.99999881e-01]
16096,W,0,5,2014-06-15,iPhone,50,0,3.73,1.5,5,0,16,1,[  7.91204735e-14   1.00000000e+00]
16080,A,0,5,2014-05-29,Android,50,50,5.28,1.13,5,0,33,0,[ 0.97056514  0.02943482]
16071,A,0,4.4,2014-01-04,Android,0,100,2.76,1,4.4,7,178,0,[ 1.  0.]
16075,W,1,4.9,2014-06-29,Android,25,55,3.01,1.3,4.3,3,2,1,[  1.53701521e-18   1.00000000e+00]
16091,K,0,5,2014-01-25,Android,0,100,16.2,1,5,1,157,0,[ 1.  0.]
16072,W,0,4.8,2014-07-01,iPhone,0,50,4.24,1,3.5,1,0,1,[  4.34619435e-20   1.00000000e+00]
16082,K,0,4.6,2014-05-11,Android,0,60,1.65,1,5,0,51,0,[  1.00000000e+00   1.00085738e-10]
16094,A,0,5,2014-06-28,iPhone,0,100,3.14,1,5,0,3,1,[  5.47209207e-23   1.00000000e+00]
16075,K,1,5,2014-06-19,iPhone,0,100,1.31,1,5,0,12,1,[  6.23564852e-18   1.00000000e+00]
16071,K,1,4.3,2014-06-15,iPhone,0,0,3.68,1,5,0,16,1,[  8.20111090e-10   1.00000000e+00]
16082,W,0,4.7,2014-06-19,iPhone,8.8,61.8,4.85,1.04,5,5,12,1,[  2.27750066e-14   1.00000000e+00]
16101,A,0,4.9,2014-06-25,iPhone,0,100,2.77,1,5,2,6,1,[  1.88908746e-21   1.00000000e+00]
16087,W,0,4.3,2014-05-03,iPhone,0,42.9,2.6,1,5,3,59,0,[  1.00000000e+00   1.05733979e-14]
16075,W,0,4.5,2014-06-27,iPhone,16.7,66.7,1.73,1.38,5,3,4,1,[  9.94596282e-19   1.00000000e+00]
16096,K,0,5,2014-05-24,Android,33.3,100,2.38,1.33,4.7,0,38,0,[  9.99999166e-01   8.82635732e-07]
16076,W,0,4.2,2014-06-17,iPhone,33.3,100,3.44,1.33,5,1,14,1,[  1.71471046e-14   1.00000000e+00]
16077,W,0,4.7,2014-01-19,Android,0,66.7,1.74,1,5,3,163,0,[ 1.  0.]
16097,W,1,5,2014-06-10,iPhone,0,100,18.32,1,5,0,21,1,[  4.53171702e-11   1.00000000e+00]
16098,W,1,4.7,2014-06-29,iPhone,4.2,54.2,1.93,1.04,3.9,6,2,1,[  2.05996407e-19   1.00000000e+00]
16074,A,1,5,2014-01-05,Android,0,0,1.01,1,1,1,177,0,[ 1.  0.]
16083,W,1,3.7,2014-03-09,iPhone,0,33.3,9.07,1,1,0,114,0,[ 1.  0.]
16093,K,1,4.6,2014-06-03,iPhone,0,60,7.24,1,4.8,0,28,1,[  4.85245982e-04   9.99514699e-01]
16074,W,0,5,2014-02-22,iPhone,50,50,10.96,1.5,4,0,129,0,[ 1.  0.]
16096,K,0,5,2014-05-02,iPhone,0,66.7,31.78,1,5,2,60,0,[  1.00000000e+00   1.08617735e-15]
16071,A,0,4.9,2014-05-23,iPhone,5.9,58.8,2.51,1.1,5,1,39,0,[  9.99995947e-01   4.01076613e-06]
16092,W,0,4.9,2014-06-09,iPhone,7.1,64.3,8.75,1.07,5,3,22,1,[  5.64454306e-09   1.00000000e+00]
16074,A,0,5,2014-04-19,iPhone,0,0,1.57,1,4.5,0,73,0,[  1.00000000e+00   3.57998931e-23]
16094,A,1,5,2014-06-28,Android,0,66.7,2.03,1,5,1,3,1,[  3.49265155e-20   1.00000000e+00]
16073,W,0,5,2014-05-23,iPhone,0,100,9.3,1,5,0,39,0,[  9.99998927e-01   1.04325011e-06]
16077,A,1,5,2014-06-13,iPhone,0,100,1.12,1,5,1,18,1,[  5.42036508e-14   1.00000000e+00]
16101,K,0,5,2014-03-07,iPhone,100,100,2.04,2.25,5,0,116,0,[  1.00000000e+00   3.82306619e-38]
16095,K,0,5,2014-06-11,iPhone,0,100,23.84,1,3,0,20,1,[  2.82708388e-11   1.00000000e+00]
16092,K,0,5,2014-06-25,iPhone,0,100,2.97,1,5,0,6,1,[  1.75103029e-21   1.00000000e+00]
16100,K,0,5,2014-02-11,Android,0,100,4.28,1,5,1,140,0,[ 1.  0.]
16074,W,1,3.7,2014-01-29,iPhone,0,100,18.83,1,5,3,153,0,[ 1.  0.]
16075,W,0,5,2014-06-26,iPhone,0,75,3.31,1,4.3,5,5,1,[  4.51737937e-20   1.00000000e+00]
16091,A,0,5,2014-06-24,iPhone,0,33.3,5.83,1,4.7,1,7,1,[  3.16350310e-15   1.00000000e+00]
16093,W,0,1,2014-04-28,Android,0,100,18.28,1,4,0,64,0,[  1.00000000e+00   2.99062724e-20]
16079,A,1,4.6,2014-06-14,iPhone,0,62.5,4.16,1,4.5,1,17,1,[  1.03715959e-11   1.00000000e+00]
16076,W,0,4.6,2014-06-30,iPhone,2.6,69.2,2.35,1.03,3.9,1,1,1,[  5.33950780e-21   1.00000000e+00]
16086,A,1,4.9,2014-06-27,iPhone,5.6,61.1,2.17,1.06,3.6,3,4,1,[  9.65187943e-19   1.00000000e+00]
16095,W,0,5,2014-01-26,Android,100,0,9.88,2.75,4,1,156,0,[ 1.  0.]
16097,W,0,4,2014-06-09,iPhone,0,0,3.29,1,5,0,22,1,[  1.35371420e-06   9.99998689e-01]
16101,W,0,5,2014-01-31,iPhone,0,100,3.07,1,5,2,151,0,[ 1.  0.]
16078,W,0,5,2014-01-08,Android,0,100,1.66,1,5,1,174,0,[ 1.  0.]
16080,W,1,4.6,2014-06-13,iPhone,5.6,94.4,3.99,1.08,4.9,6,18,1,[  1.25383495e-13   1.00000000e+00]
16079,W,1,3.7,2014-06-29,iPhone,0,33.3,5.46,1,4.7,0,2,1,[  2.26298269e-17   1.00000000e+00]
16097,A,1,4.8,2014-06-21,iPhone,0,78.6,1.88,1,3.8,1,10,1,[  6.02453441e-17   1.00000000e+00]
16100,K,0,4.8,2014-06-29,iPhone,25,55,1.87,1.16,4.9,9,2,1,[  1.78164209e-19   1.00000000e+00]
16075,K,0,5,2014-03-25,Android,0,100,3.74,1,5,0,98,0,[  1.00000000e+00   8.18819830e-33]
16100,K,1,5,2014-06-27,iPhone,0,100,8.73,1,5,0,4,1,[  1.19995223e-22   1.00000000e+00]
16088,W,1,5,2014-03-09,Android,0,0,31.87,1,3,0,114,0,[ 1.  0.]
16085,W,0,5,2014-05-14,iPhone,0,100,12.59,1,5,0,48,0,[  1.00000000e+00   9.45675205e-11]
16075,W,1,4.7,2014-06-22,iPhone,0,55.9,4.22,1,4.2,0,9,1,[  1.16620534e-15   1.00000000e+00]
16088,A,1,5,2014-01-18,iPhone,0,0,4.84,1,5,1,164,0,[ 1.  0.]
16074,A,0,4.8,2014-05-16,iPhone,16,76,2.42,1.22,4,8,46,0,[  1.00000000e+00   6.72527589e-10]
16071,W,0,4.7,2014-06-29,iPhone,7.1,64.3,1.75,1.07,4.4,0,2,1,[  8.32929647e-20   1.00000000e+00]
16084,W,1,5,2014-01-17,iPhone,0,100,0.8,1,5,1,165,0,[ 1.  0.]
16097,W,1,4.5,2014-04-06,iPhone,0,69.2,1.78,1,4.2,7,86,0,[  1.00000000e+00   2.61007322e-28]
16086,A,0,3,2014-03-16,Android,50,50,6.39,1.13,5,1,107,0,[  1.00000000e+00   7.31929191e-36]
16073,W,1,4.3,2014-06-04,iPhone,0,90,6.2,1,3.4,5,27,1,[  6.29371425e-05   9.99937057e-01]
16076,W,0,5,2014-02-06,Android,0,100,10.67,1,5,2,145,0,[ 1.  0.]
16082,K,1,2.5,2014-04-05,iPhone,0,50,1.45,1,3,0,87,0,[  1.00000000e+00   2.64215734e-30]
16085,K,0,5,2014-06-25,iPhone,14.3,100,1.95,1.04,4,3,6,1,[  1.48988961e-20   1.00000000e+00]
16077,A,1,5,2014-05-31,iPhone,0,50,0.86,1,4,0,31,1,[ 0.38003948  0.61996055]
16096,K,0,5,2014-06-30,iPhone,0,33.3,1.62,1,5,0,1,1,[  7.16736181e-19   1.00000000e+00]
16091,A,0,5,2014-04-13,Android,100,0,2.3,1.25,5,0,79,0,[  1.00000000e+00   1.70933095e-23]
16089,W,0,4,2014-03-13,Android,0,100,2.63,1,3.3,2,110,0,[ 1.  0.]
16086,A,1,4,2014-05-03,iPhone,0,100,1.02,1,5,0,59,0,[  1.00000000e+00   5.27628787e-16]
16088,K,1,4.9,2014-05-23,Android,0,100,8.95,1,4.7,1,39,0,[  9.99998569e-01   1.40222016e-06]
16093,W,0,5,2014-02-09,iPhone,0,0,7.54,1,5,3,142,0,[ 1.  0.]
16087,K,0,5,2014-01-18,iPhone,40,80,2.73,1.3,4.8,5,164,0,[ 1.  0.]
16074,K,0,4.4,2014-06-27,iPhone,0,42.9,5.37,1,4.3,1,4,1,[  2.17832406e-17   1.00000000e+00]
16073,W,1,5,2014-05-03,Android,0,100,2.74,1,4,1,59,0,[  1.00000000e+00   6.85561045e-16]
16074,W,0,4,2014-06-14,iPhone,0,0,1.89,1,4,0,17,1,[  7.17226634e-09   1.00000000e+00]
16101,W,0,4.9,2014-05-10,iPhone,11.8,76.5,2.46,1.07,4.9,10,52,0,[  1.00000000e+00   1.43326692e-12]
16098,A,1,5,2014-05-21,iPhone,0,100,3.2,1,4,0,41,0,[  9.99999881e-01   8.86985845e-08]
16099,W,1,4.8,2014-06-13,iPhone,16.7,70.8,2.78,1.16,4.7,9,18,1,[  4.88486291e-12   1.00000000e+00]
16087,K,1,4.9,2014-06-30,iPhone,31.6,63.2,4.14,1.16,4.6,3,1,1,[  4.44503726e-20   1.00000000e+00]
16071,W,1,4.5,2014-06-29,iPhone,0,51.6,3.75,1,4.1,1,2,1,[  4.51214616e-19   1.00000000e+00]
16078,W,1,5,2014-03-15,iPhone,0,100,2.62,1,5,1,108,0,[  1.00000000e+00   7.91874435e-38]
16101,A,1,4.4,2014-06-29,iPhone,0,60,2.44,1,3,2,2,1,[  1.26176967e-19   1.00000000e+00]
16074,K,0,5,2014-06-01,iPhone,18.4,78.9,2.26,1.12,4.4,0,30,1,[ 0.03578671  0.96421325]
16094,W,0,5,2014-03-05,iPhone,0,100,3.6,1,5,1,118,0,[ 1.  0.]
16090,W,0,5,2014-02-09,Android,0,0,7.2,1,5,1,142,0,[ 1.  0.]
16076,W,1,4.9,2014-06-20,iPhone,22.2,33.3,3.94,1.14,4.8,2,11,1,[  2.72763312e-13   1.00000000e+00]
16080,W,1,4.8,2014-05-31,iPhone,0,26.3,6.13,1,4.9,2,31,1,[ 0.40417016  0.59582978]
16095,W,1,4,2014-06-08,iPhone,0,0,7.16,1,5,0,23,1,[  7.09885535e-06   9.99992847e-01]
16095,W,0,5,2014-06-16,iPhone,28.6,42.9,7.91,1.25,5,2,15,1,[  2.20218331e-12   1.00000000e+00]
16093,W,0,5,2014-01-24,Android,0,100,7.97,1,5,2,158,0,[ 1.  0.]
16092,A,0,5,2014-01-23,Android,0,100,13.62,1,5,4,159,0,[ 1.  0.]
16074,W,0,4.7,2014-05-20,iPhone,33.3,33.3,2.57,1.08,5,0,42,0,[  9.99999523e-01   4.41409156e-07]
16101,W,0,4.6,2014-06-27,iPhone,0,76.9,6.43,1,4.5,4,4,1,[  1.65566888e-20   1.00000000e+00]
16086,A,1,5,2014-01-17,Android,0,100,2.45,1,5,1,165,0,[ 1.  0.]
16080,A,0,4.7,2014-07-01,iPhone,7.1,57.1,4.16,1.07,4.4,2,0,1,[  2.12649685e-20   1.00000000e+00]
16077,W,0,5,2014-06-18,Android,0,100,7.25,1,5,3,13,1,[  2.77632618e-17   1.00000000e+00]
16087,W,1,5,2014-03-30,Android,0,0,14.28,1,5,0,93,0,[  1.00000000e+00   1.39128169e-33]
16077,W,0,4.4,2014-05-05,iPhone,0,80,1.97,1,5,0,57,0,[  1.00000000e+00   1.81742777e-14]
16081,W,1,5,2014-05-14,iPhone,0,83.3,33.53,1,5,2,48,0,[  1.00000000e+00   1.11120876e-10]
16082,K,1,5,2014-06-14,Android,0,0,2.64,1,3,0,17,1,[  3.70425379e-09   1.00000000e+00]
16101,W,1,4.9,2014-07-01,iPhone,18.2,77.3,2.57,1.08,4.9,7,0,1,[  3.16680019e-22   1.00000000e+00]
16080,A,0,5,2014-01-11,Android,0,100,1.88,1,4,1,171,0,[ 1.  0.]
16080,A,0,5,2014-05-21,iPhone,0,100,1.68,1,5,0,41,0,[  9.99999881e-01   8.96515715e-08]
16088,K,0,5,2014-01-19,Android,0,0,18.45,1,5,1,163,0,[ 1.  0.]
16093,K,0,5,2014-01-24,iPhone,0,100,10.97,1,5,1,158,0,[ 1.  0.]
16087,W,1,4.6,2014-06-30,iPhone,1.5,80,2.88,1.01,4.7,23,1,1,[  1.82132935e-24   1.00000000e+00]
16078,W,0,4.8,2014-06-25,iPhone,0,50,3.14,1,3,5,6,1,[  6.77000149e-17   1.00000000e+00]
16071,W,0,4,2014-01-01,iPhone,0,100,6.17,1,4,1,181,0,[ 1.  0.]
16098,W,0,5,2014-05-05,iPhone,0,100,14.59,1,4.5,0,57,0,[  1.00000000e+00   9.06594441e-15]
16091,W,0,5,2014-06-15,iPhone,0,0,1.4,1,5,0,16,1,[  1.30354283e-10   1.00000000e+00]
16101,W,0,4.7,2014-06-07,iPhone,28.6,28.6,2.52,1.25,4.7,2,24,1,[  1.36654262e-06   9.99998689e-01]
16088,W,0,4.2,2014-06-27,iPhone,15.8,68.4,3.03,1.14,4.6,1,4,1,[  2.67572621e-18   1.00000000e+00]
16090,W,1,5,2014-02-03,Android,0,100,1.41,1,3,2,148,0,[ 1.  0.]
16074,W,1,5,2014-01-05,iPhone,0,0,4.14,1,4.7,6,177,0,[ 1.  0.]
16086,A,0,4.8,2014-06-08,iPhone,22.2,33.3,4.94,1.19,5,2,23,1,[  2.19748699e-07   9.99999762e-01]
16082,W,1,4.8,2014-06-29,iPhone,8.3,50,1.84,1.21,5,1,2,1,[  6.52710230e-19   1.00000000e+00]
16074,A,0,5,2014-01-04,iPhone,0,0,3.32,1,5,1,178,0,[ 1.  0.]
16071,A,0,5,2014-03-17,Android,0,40,6.08,1,5,4,106,0,[  1.00000000e+00   1.94555284e-38]
16096,A,0,5,2014-01-27,Android,0,100,4.01,1,5,1,155,0,[ 1.  0.]
16086,W,0,5,2014-05-18,iPhone,0,0,3.32,1,5,0,44,0,[  9.99995112e-01   4.94172355e-06]
16087,A,0,5,2014-02-09,Android,0,0,0,1,5,1,142,0,[ 1.  0.]
16101,A,0,5,2014-06-24,iPhone,0,100,4.35,1,3,0,7,1,[  3.14510903e-20   1.00000000e+00]
16080,W,0,5,2014-01-12,iPhone,0,50,2.26,1,4.5,4,170,0,[ 1.  0.]
16086,W,0,5,2014-06-01,iPhone,0,60,12.11,1,4,1,30,1,[ 0.05353636  0.9464637 ]
16071,W,0,4.8,2014-06-30,iPhone,9.1,81.8,2.64,1.02,5,1,1,1,[  6.08482419e-22   1.00000000e+00]
16094,W,1,4.5,2014-06-28,iPhone,25,50,4.21,1.41,3.2,1,3,1,[  1.74101634e-17   1.00000000e+00]
16097,K,0,5,2014-06-04,Android,0,100,5.65,1,5,3,27,1,[  2.41523412e-06   9.99997616e-01]
16100,A,1,5,2014-03-01,Android,50,87.5,10.42,1.56,5,8,122,0,[ 1.  0.]
16079,A,1,4.4,2014-06-25,iPhone,10,95,4.88,1.09,4.3,4,6,1,[  3.81995238e-20   1.00000000e+00]
16101,K,0,5,2014-02-14,Android,0,100,1.32,1,5,2,137,0,[ 1.  0.]
16095,W,1,5,2014-03-13,Android,0,100,2.25,1,5,1,110,0,[ 1.  0.]
16094,K,1,5,2014-04-23,iPhone,0,100,10.65,1,5,0,69,0,[  1.00000000e+00   5.27490847e-20]
16090,W,1,4.4,2014-02-26,iPhone,0,100,2.57,1,4,0,125,0,[ 1.  0.]
16088,W,1,4.8,2014-06-29,iPhone,25,0,2.28,1.69,5,0,2,1,[  1.64408919e-19   1.00000000e+00]
16100,K,0,4.8,2014-04-06,iPhone,12.5,50,5.19,1.13,4.6,4,86,0,[  1.00000000e+00   6.19047001e-27]
16086,W,1,4.5,2014-05-07,Android,0,100,11.94,1,5,0,55,0,[  1.00000000e+00   5.30295853e-14]
16081,K,0,4.5,2014-05-11,iPhone,25,25,1.98,1.19,5,2,51,0,[  1.00000000e+00   5.90686999e-10]
16092,W,0,4.5,2014-06-28,iPhone,0,57.1,4.32,1,4.8,4,3,1,[  2.58570637e-19   1.00000000e+00]
